cells	cell_sizes	mc	median_mc_cell_size	total_mc_umis	total_mc_cells
WECC27317	567	79	1736.5	278774	134
WECC27319	2580	139	1918	394457	178
WECC27320	3182	27	2189	469279	175
WECC27321	1905	160	1158	127044	94
WECC27322	4371	184	793.5	96606	80
WECC27323	2213	169	961	68620	65
WECC27324	1807	79	1736.5	278774	134
WECC27325	1054	157	1168	173678	128
WECC27326	3173	103	875	167343	155
WECC27327	1319	116	1054	131358	101
WECC27328	828	156	1144	121698	101
WECC27329	847	150	1784	101001	52
WECC27330	4156	19	2796	369033	121
WECC27331	1560	30	2438	222018	80
WECC27332	881	135	989	43812	35
WECC27333	849	144	1235	174192	119
WECC27334	1006	113	1652	260956	141
WECC27335	1953	123	1286	112679	81
WECC27336	2189	27	2189	469279	175
WECC27337	797	49	1258	156197	110
WECC27338	703	104	639	79223	113
WECC27339	647	115	1035	103179	89
WECC27340	2205	20	1963	273892	115
WECC27341	1507	116	1054	131358	101
WECC27342	682	101	610	44351	67
WECC27343	1994	8	2571.5	315122	108
WECC27344	651	101	610	44351	67
WECC27346	936	160	1158	127044	94
WECC27348	999	120	1093	80520	63
WECC27350	1666	117	1137	186581	133
WECC27351	418	104	639	79223	113
WECC27353	2212	20	1963	273892	115
WECC27354	1235	144	1235	174192	119
WECC27355	2168	19	2796	369033	121
WECC27356	1603	123	1286	112679	81
WECC27357	1660	159	1526	261603	152
WECC27358	3402	139	1918	394457	178
WECC27359	1833	152	1180.5	120498	90
WECC27360	2927	163	1019.5	112941	96
WECC27361	1409	124	1409	193314	121
WECC27362	2068	156	1144	121698	101
WECC27363	2826	27	2189	469279	175
WECC27364	1704	20	1963	273892	115
WECC27366	1554	25	2056.5	215195	94
WECC27367	1639	41	850	83256	81
WECC27368	3903	7	2359	342285	131
WECC27369	2259	43	1701	211166	111
WECC27371	968	20	1963	273892	115
WECC27372	856	121	883	147261	147
WECC27373	893	124	1409	193314	121
WECC27374	416	179	572.5	93784	122
WECC27375	635	56	866.5	106509	106
WECC27376	1188	23	2397.5	423615	158
WECC27377	3487	32	1670	166169	91
WECC27379	1777	150	1784	101001	52
WECC27380	2103	158	1611	221150	105
WECC27381	2646	113	1652	260956	141
WECC27384	1581	53	1394	107556	72
WECC28001	1444	181	704.5	66131	90
WECC28002	951	181	704.5	66131	90
WECC28003	416	180	392	81285	178
WECC28004	725	180	392	81285	178
WECC28005	338	180	392	81285	178
WECC28006	675	180	392	81285	178
WECC28007	496	181	704.5	66131	90
WECC28008	715	180	392	81285	178
WECC28009	465	180	392	81285	178
WECC28010	313	180	392	81285	178
WECC28011	305	180	392	81285	178
WECC28012	750	181	704.5	66131	90
WECC28013	515	180	392	81285	178
WECC28014	698	170	777.5	104767	102
WECC28015	615	182	572	34348	56
WECC28016	415	180	392	81285	178
WECC28018	754	181	704.5	66131	90
WECC28019	331	181	704.5	66131	90
WECC28020	322	180	392	81285	178
WECC28021	560	144	1235	174192	119
WECC28022	598	182	572	34348	56
WECC28023	1004	184	793.5	96606	80
WECC28024	419	180	392	81285	178
WECC28025	1168	177	541	91415	111
WECC28026	1476	181	704.5	66131	90
WECC28027	907	181	704.5	66131	90
WECC28028	408	180	392	81285	178
WECC28029	383	180	392	81285	178
WECC28030	567	181	704.5	66131	90
WECC28031	507	180	392	81285	178
WECC28032	346	180	392	81285	178
WECC28033	1066	173	523	69516	98
WECC28034	640	182	572	34348	56
WECC28035	914	181	704.5	66131	90
WECC28036	758	41	850	83256	81
WECC28037	706	169	961	68620	65
WECC28038	924	181	704.5	66131	90
WECC28039	523	180	392	81285	178
WECC28040	894	181	704.5	66131	90
WECC28041	823	181	704.5	66131	90
WECC28042	344	180	392	81285	178
WECC28043	732	180	392	81285	178
WECC28044	638	181	704.5	66131	90
WECC28045	463	180	392	81285	178
WECC28046	575	182	572	34348	56
WECC28047	602	180	392	81285	178
WECC28048	628	181	704.5	66131	90
WECC28049	394	180	392	81285	178
WECC28050	914	148	1650.5	267633	132
WECC28051	722	181	704.5	66131	90
WECC28052	360	181	704.5	66131	90
WECC28053	1088	181	704.5	66131	90
WECC28054	635	180	392	81285	178
WECC28055	461	180	392	81285	178
WECC28056	579	182	572	34348	56
WECC28057	620	180	392	81285	178
WECC28058	493	180	392	81285	178
WECC28059	357	180	392	81285	178
WECC28060	365	180	392	81285	178
WECC28061	709	182	572	34348	56
WECC28062	551	180	392	81285	178
WECC28063	416	180	392	81285	178
WECC28064	540	182	572	34348	56
WECC28065	476	182	572	34348	56
WECC28066	545	180	392	81285	178
WECC28067	478	180	392	81285	178
WECC28068	717	139	1918	394457	178
WECC28069	809	180	392	81285	178
WECC28070	455	180	392	81285	178
WECC28071	479	180	392	81285	178
WECC28072	515	182	572	34348	56
WECC28073	388	180	392	81285	178
WECC28074	610	180	392	81285	178
WECC28075	469	180	392	81285	178
WECC28076	311	180	392	81285	178
WECC28077	343	180	392	81285	178
WECC28078	407	180	392	81285	178
WECC28079	465	182	572	34348	56
WECC28080	399	180	392	81285	178
WECC28081	636	180	392	81285	178
WECC28082	1377	181	704.5	66131	90
WECC28083	1544	182	572	34348	56
WECC28084	2388	7	2359	342285	131
WECC28085	378	180	392	81285	178
WECC28086	1186	182	572	34348	56
WECC28087	849	181	704.5	66131	90
WECC28088	1902	27	2189	469279	175
WECC28089	730	181	704.5	66131	90
WECC28090	813	180	392	81285	178
WECC28091	526	181	704.5	66131	90
WECC28092	523	180	392	81285	178
WECC28093	541	180	392	81285	178
WECC28094	412	182	572	34348	56
WECC28095	436	182	572	34348	56
WECC28096	243	177	541	91415	111
WECC28097	996	40	1586	315962	154
WECC28098	524	180	392	81285	178
WECC28099	306	181	704.5	66131	90
WECC28100	217	181	704.5	66131	90
WECC28101	278	181	704.5	66131	90
WECC28102	425	180	392	81285	178
WECC28103	872	178	441.5	46734	66
WECC28104	480	180	392	81285	178
WECC28105	250	180	392	81285	178
WECC28106	299	180	392	81285	178
WECC28108	391	182	572	34348	56
WECC28109	552	182	572	34348	56
WECC28110	371	180	392	81285	178
WECC28111	246	180	392	81285	178
WECC28112	286	180	392	81285	178
WECC28113	558	161	616	66025	82
WECC28114	299	180	392	81285	178
WECC28115	755	180	392	81285	178
WECC28116	253	180	392	81285	178
WECC28117	220	181	704.5	66131	90
WECC28118	319	182	572	34348	56
WECC28119	500	175	500	52234	77
WECC28120	371	180	392	81285	178
WECC28121	502	180	392	81285	178
WECC28122	289	180	392	81285	178
WECC28123	595	181	704.5	66131	90
WECC28124	873	181	704.5	66131	90
WECC28125	187	180	392	81285	178
WECC28126	407	181	704.5	66131	90
WECC28127	374	180	392	81285	178
WECC28128	361	180	392	81285	178
WECC28129	399	12	1302	233680	149
WECC28130	341	182	572	34348	56
WECC28131	189	180	392	81285	178
WECC28132	640	1	418	45590	57
WECC28133	396	173	523	69516	98
WECC28134	247	180	392	81285	178
WECC28135	746	182	572	34348	56
WECC28136	365	180	392	81285	178
WECC28137	197	180	392	81285	178
WECC28138	1284	159	1526	261603	152
WECC28139	301	180	392	81285	178
WECC28140	459	180	392	81285	178
WECC28141	293	180	392	81285	178
WECC28142	262	180	392	81285	178
WECC28143	1073	27	2189	469279	175
WECC28144	340	180	392	81285	178
WECC28145	378	180	392	81285	178
WECC28146	841	181	704.5	66131	90
WECC28147	246	180	392	81285	178
WECC28148	794	181	704.5	66131	90
WECC28149	184	180	392	81285	178
WECC28150	1040	148	1650.5	267633	132
WECC28151	1154	181	704.5	66131	90
WECC28152	531	180	392	81285	178
WECC28153	848	82	1566	185719	88
WECC28154	346	180	392	81285	178
WECC28155	435	181	704.5	66131	90
WECC28156	313	180	392	81285	178
WECC28158	214	180	392	81285	178
WECC28159	687	181	704.5	66131	90
WECC28160	415	180	392	81285	178
WECC28161	336	180	392	81285	178
WECC28162	263	180	392	81285	178
WECC28163	732	179	572.5	93784	122
WECC28164	411	180	392	81285	178
WECC28165	771	180	392	81285	178
WECC28166	262	181	704.5	66131	90
WECC28167	637	182	572	34348	56
WECC28168	773	182	572	34348	56
WECC28169	399	180	392	81285	178
WECC28170	301	180	392	81285	178
WECC28171	1183	51	990.5	89042	80
WECC28172	1188	181	704.5	66131	90
WECC28173	564	158	1611	221150	105
WECC28174	494	180	392	81285	178
WECC28175	291	180	392	81285	178
WECC28176	790	181	704.5	66131	90
WECC28177	404	182	572	34348	56
WECC28178	748	158	1611	221150	105
WECC28179	323	182	572	34348	56
WECC28180	669	163	1019.5	112941	96
WECC28181	333	151	863.5	76501	80
WECC28182	1303	181	704.5	66131	90
WECC28183	382	180	392	81285	178
WECC28184	374	181	704.5	66131	90
WECC28185	1073	181	704.5	66131	90
WECC28186	521	181	704.5	66131	90
WECC28187	436	182	572	34348	56
WECC28188	407	182	572	34348	56
WECC28189	2612	180	392	81285	178
WECC28190	765	180	392	81285	178
WECC28191	770	182	572	34348	56
WECC28192	763	181	704.5	66131	90
WECC28193	397	181	704.5	66131	90
WECC28194	569	182	572	34348	56
WECC28195	498	182	572	34348	56
WECC28196	445	180	392	81285	178
WECC28197	326	181	704.5	66131	90
WECC28198	416	180	392	81285	178
WECC28199	506	180	392	81285	178
WECC28200	623	180	392	81285	178
WECC28201	293	180	392	81285	178
WECC28202	629	181	704.5	66131	90
WECC28203	566	177	541	91415	111
WECC28204	905	181	704.5	66131	90
WECC28205	423	163	1019.5	112941	96
WECC28206	557	180	392	81285	178
WECC28207	504	181	704.5	66131	90
WECC28208	819	164	702	73584	79
WECC28209	360	180	392	81285	178
WECC28210	531	180	392	81285	178
WECC28211	1037	182	572	34348	56
WECC28212	374	180	392	81285	178
WECC28213	874	183	1442.5	142073	84
WECC28214	383	180	392	81285	178
WECC28215	556	181	704.5	66131	90
WECC28216	1339	79	1736.5	278774	134
WECC28217	340	51	990.5	89042	80
WECC28218	314	180	392	81285	178
WECC28219	405	180	392	81285	178
WECC28220	818	182	572	34348	56
WECC28221	683	182	572	34348	56
WECC28222	390	180	392	81285	178
WECC28223	480	180	392	81285	178
WECC28224	1181	181	704.5	66131	90
WECC28225	430	180	392	81285	178
WECC28226	733	170	777.5	104767	102
WECC28227	516	182	572	34348	56
WECC28228	276	180	392	81285	178
WECC28229	975	181	704.5	66131	90
WECC28230	977	180	392	81285	178
WECC28231	681	181	704.5	66131	90
WECC28232	3700	124	1409	193314	121
WECC28233	579	180	392	81285	178
WECC28234	320	180	392	81285	178
WECC28235	788	121	883	147261	147
WECC28236	514	181	704.5	66131	90
WECC28237	368	181	704.5	66131	90
WECC28238	550	180	392	81285	178
WECC28239	902	181	704.5	66131	90
WECC28240	493	180	392	81285	178
WECC28241	601	180	392	81285	178
WECC28242	753	182	572	34348	56
WECC28243	539	181	704.5	66131	90
WECC28244	1420	180	392	81285	178
WECC28245	278	180	392	81285	178
WECC28246	359	180	392	81285	178
WECC28247	798	180	392	81285	178
WECC28248	1055	181	704.5	66131	90
WECC28249	785	181	704.5	66131	90
WECC28250	1414	177	541	91415	111
WECC28251	619	180	392	81285	178
WECC28252	455	180	392	81285	178
WECC28253	298	182	572	34348	56
WECC28254	253	180	392	81285	178
WECC28255	360	180	392	81285	178
WECC28256	519	181	704.5	66131	90
WECC28257	604	180	392	81285	178
WECC28258	792	182	572	34348	56
WECC28259	611	182	572	34348	56
WECC28260	354	180	392	81285	178
WECC28261	1062	180	392	81285	178
WECC28262	597	182	572	34348	56
WECC28263	346	180	392	81285	178
WECC28264	1142	181	704.5	66131	90
WECC28265	358	182	572	34348	56
WECC28266	899	73	1613.5	290904	162
WECC28267	397	180	392	81285	178
WECC28268	375	180	392	81285	178
WECC28269	579	182	572	34348	56
WECC28270	1420	181	704.5	66131	90
WECC28271	456	180	392	81285	178
WECC28272	601	181	704.5	66131	90
WECC28273	457	180	392	81285	178
WECC28274	380	180	392	81285	178
WECC28275	663	182	572	34348	56
WECC28276	1754	40	1586	315962	154
WECC28277	530	172	471	45743	70
WECC28278	871	151	863.5	76501	80
WECC28279	805	182	572	34348	56
WECC28280	322	182	572	34348	56
WECC28281	293	180	392	81285	178
WECC28282	419	180	392	81285	178
WECC28283	889	181	704.5	66131	90
WECC28284	943	181	704.5	66131	90
WECC28285	467	180	392	81285	178
WECC28286	911	181	704.5	66131	90
WECC28287	488	181	704.5	66131	90
WECC28288	396	180	392	81285	178
WECC28289	266	180	392	81285	178
WECC28291	653	151	863.5	76501	80
WECC28292	294	180	392	81285	178
WECC28293	317	182	572	34348	56
WECC28294	291	180	392	81285	178
WECC28295	300	181	704.5	66131	90
WECC28296	733	181	704.5	66131	90
WECC28297	570	181	704.5	66131	90
WECC28298	275	182	572	34348	56
WECC28299	288	180	392	81285	178
WECC28300	478	180	392	81285	178
WECC28301	585	155	779	91305	93
WECC28302	266	180	392	81285	178
WECC28303	345	180	392	81285	178
WECC28304	585	181	704.5	66131	90
WECC28305	489	180	392	81285	178
WECC28306	498	182	572	34348	56
WECC28307	281	180	392	81285	178
WECC28308	924	144	1235	174192	119
WECC28309	525	118	861	76083	82
WECC28310	305	180	392	81285	178
WECC28311	600	181	704.5	66131	90
WECC28312	509	181	704.5	66131	90
WECC28313	431	180	392	81285	178
WECC28314	175	181	704.5	66131	90
WECC28315	250	180	392	81285	178
WECC28316	305	180	392	81285	178
WECC28317	461	181	704.5	66131	90
WECC28318	285	180	392	81285	178
WECC28319	686	181	704.5	66131	90
WECC28320	1041	181	704.5	66131	90
WECC28321	385	180	392	81285	178
WECC28322	825	149	1041.5	83436	68
WECC28323	263	181	704.5	66131	90
WECC28324	311	182	572	34348	56
WECC28325	281	180	392	81285	178
WECC28326	320	180	392	81285	178
WECC28327	835	181	704.5	66131	90
WECC28328	337	180	392	81285	178
WECC28329	1036	181	704.5	66131	90
WECC28330	446	180	392	81285	178
WECC28331	520	182	572	34348	56
WECC28332	759	141	1374	179627	107
WECC28333	469	181	704.5	66131	90
WECC28334	1450	183	1442.5	142073	84
WECC28335	782	181	704.5	66131	90
WECC28336	693	144	1235	174192	119
WECC28337	921	181	704.5	66131	90
WECC28338	881	180	392	81285	178
WECC28339	694	170	777.5	104767	102
WECC28340	1672	40	1586	315962	154
WECC28341	322	180	392	81285	178
WECC28342	258	180	392	81285	178
WECC28343	829	180	392	81285	178
WECC28344	293	180	392	81285	178
WECC28345	1139	159	1526	261603	152
WECC28346	367	180	392	81285	178
WECC28347	366	180	392	81285	178
WECC28348	227	180	392	81285	178
WECC28349	426	152	1180.5	120498	90
WECC28350	1973	75	1868	211567	93
WECC28351	493	180	392	81285	178
WECC28352	795	180	392	81285	178
WECC28353	455	182	572	34348	56
WECC28354	538	180	392	81285	178
WECC28355	480	180	392	81285	178
WECC28356	493	155	779	91305	93
WECC28357	790	157	1168	173678	128
WECC28358	1273	181	704.5	66131	90
WECC28359	426	182	572	34348	56
WECC28360	305	181	704.5	66131	90
WECC28361	348	181	704.5	66131	90
WECC28362	962	182	572	34348	56
WECC28363	1167	150	1784	101001	52
WECC28364	672	182	572	34348	56
WECC28365	385	180	392	81285	178
WECC28366	583	181	704.5	66131	90
WECC28367	1584	148	1650.5	267633	132
WECC28368	1187	181	704.5	66131	90
WECC28369	552	180	392	81285	178
WECC28370	486	180	392	81285	178
WECC28371	258	180	392	81285	178
WECC28372	710	144	1235	174192	119
WECC28373	1190	181	704.5	66131	90
WECC28374	1271	57	1289	105810	61
WECC28375	773	182	572	34348	56
WECC28376	1575	181	704.5	66131	90
WECC28377	571	181	704.5	66131	90
WECC28378	2155	148	1650.5	267633	132
WECC28379	1735	15	2168	218112	89
WECC28380	4302	27	2189	469279	175
WECC28381	1149	27	2189	469279	175
WECC28382	368	180	392	81285	178
WECC28383	422	180	392	81285	178
WECC28384	244	180	392	81285	178
WECC29001	694	56	866.5	106509	106
WECC29003	408	92	528	76866	117
WECC29006	1145	97	555.5	56616	94
WECC29007	493	98	413.5	18779	42
WECC29008	1864	78	752	56621	57
WECC29009	2587	21	1182	161152	113
WECC29010	158	83	431	47460	99
WECC29011	982	97	555.5	56616	94
WECC29012	1521	73	1613.5	290904	162
WECC29013	908	160	1158	127044	94
WECC29014	1083	98	413.5	18779	42
WECC29015	179	95	286	12534	44
WECC29016	2313	82	1566	185719	88
WECC29017	175	93	287.5	18059	54
WECC29018	430	51	990.5	89042	80
WECC29019	1191	8	2571.5	315122	108
WECC29021	396	97	555.5	56616	94
WECC29022	313	114	498	40774	75
WECC29024	169	64	814	63307	67
WECC29026	744	73	1613.5	290904	162
WECC29027	277	83	431	47460	99
WECC29028	725	79	1736.5	278774	134
WECC29029	539	98	413.5	18779	42
WECC29030	1096	50	1727	248349	120
WECC29032	409	96	395	32380	77
WECC29033	401	78	752	56621	57
WECC29034	498	97	555.5	56616	94
WECC29035	324	96	395	32380	77
WECC29036	1331	76	995	96638	89
WECC29038	1715	73	1613.5	290904	162
WECC29039	4222	19	2796	369033	121
WECC29041	1165	79	1736.5	278774	134
WECC29042	1369	79	1736.5	278774	134
WECC29043	753	123	1286	112679	81
WECC29045	1100	73	1613.5	290904	162
WECC29046	701	76	995	96638	89
WECC29047	1474	178	441.5	46734	66
WECC29048	865	34	922	121592	109
WECC29049	920	79	1736.5	278774	134
WECC29051	509	97	555.5	56616	94
WECC29052	487	16	1760	149986	78
WECC29053	431	83	431	47460	99
WECC29054	2305	84	1122.5	94773	60
WECC29055	322	149	1041.5	83436	68
WECC29056	1762	27	2189	469279	175
WECC29057	445	65	894	46616	43
WECC29058	395	94	388	26773	61
WECC29060	361	91	207	8920	34
WECC29062	285	97	555.5	56616	94
WECC29064	849	78	752	56621	57
WECC29065	403	78	752	56621	57
WECC29066	532	97	555.5	56616	94
WECC29067	303	112	308	31733	81
WECC29068	860	97	555.5	56616	94
WECC29071	192	93	287.5	18059	54
WECC29072	2223	73	1613.5	290904	162
WECC29074	500	57	1289	105810	61
WECC29075	477	43	1701	211166	111
WECC29078	390	79	1736.5	278774	134
WECC29079	548	171	594	24666	39
WECC29080	561	95	286	12534	44
WECC29081	418	98	413.5	18779	42
WECC29082	856	83	431	47460	99
WECC29083	1087	124	1409	193314	121
WECC29084	499	97	555.5	56616	94
WECC29086	779	57	1289	105810	61
WECC29087	594	73	1613.5	290904	162
WECC29088	475	98	413.5	18779	42
WECC29089	348	94	388	26773	61
WECC29090	417	71	393	37793	74
WECC29091	3105	17	1067	192106	133
WECC29092	705	97	555.5	56616	94
WECC29093	368	171	594	24666	39
WECC29094	558	97	555.5	56616	94
WECC29095	1326	73	1613.5	290904	162
WECC29098	288	89	289.5	38211	106
WECC29099	627	176	526	99363	127
WECC29100	137	93	287.5	18059	54
WECC29104	1016	73	1613.5	290904	162
WECC29105	379	76	995	96638	89
WECC29106	1619	75	1868	211567	93
WECC29109	1693	79	1736.5	278774	134
WECC29110	1873	19	2796	369033	121
WECC29112	1427	73	1613.5	290904	162
WECC29113	1251	20	1963	273892	115
WECC29114	1218	11	2573	277236	96
WECC29115	1449	25	2056.5	215195	94
WECC29116	286	92	528	76866	117
WECC29117	1730	82	1566	185719	88
WECC29119	732	76	995	96638	89
WECC29121	1688	73	1613.5	290904	162
WECC29123	1460	79	1736.5	278774	134
WECC29127	2224	73	1613.5	290904	162
WECC29128	2518	7	2359	342285	131
WECC29129	338	87	457.5	84959	148
WECC29130	282	65	894	46616	43
WECC29132	258	85	365	50717	117
WECC29135	457	94	388	26773	61
WECC29136	192	160	1158	127044	94
WECC29137	326	87	457.5	84959	148
WECC29138	944	34	922	121592	109
WECC29139	998	51	990.5	89042	80
WECC29140	323	85	365	50717	117
WECC29141	315	89	289.5	38211	106
WECC29142	1102	64	814	63307	67
WECC29143	723	71	393	37793	74
WECC29144	497	82	1566	185719	88
WECC29145	1224	34	922	121592	109
WECC29146	617	84	1122.5	94773	60
WECC29148	429	81	739	81133	93
WECC29149	207	153	2086.5	170742	62
WECC29150	1203	77	1281	152669	93
WECC29151	2541	79	1736.5	278774	134
WECC29154	2282	73	1613.5	290904	162
WECC29155	2834	73	1613.5	290904	162
WECC29156	2011	73	1613.5	290904	162
WECC29158	161	89	289.5	38211	106
WECC29159	2887	10	2496	273387	97
WECC29160	2785	7	2359	342285	131
WECC29162	388	92	528	76866	117
WECC29163	590	41	850	83256	81
WECC29164	584	79	1736.5	278774	134
WECC29165	888	103	875	167343	155
WECC29166	536	142	1339	276418	157
WECC29167	608	97	555.5	56616	94
WECC29168	452	96	395	32380	77
WECC29169	182	164	702	73584	79
WECC29171	490	80	310	27381	75
WECC29175	770	97	555.5	56616	94
WECC29176	2852	40	1586	315962	154
WECC29180	1497	75	1868	211567	93
WECC29182	1732	73	1613.5	290904	162
WECC29183	421	92	528	76866	117
WECC29184	257	97	555.5	56616	94
WECC29186	1247	73	1613.5	290904	162
WECC29188	334	97	555.5	56616	94
WECC29190	504	46	482	44826	75
WECC29192	324	97	555.5	56616	94
WECC29193	386	86	1055	73941	57
WECC29194	868	97	555.5	56616	94
WECC29195	439	98	413.5	18779	42
WECC29196	1453	75	1868	211567	93
WECC29197	370	96	395	32380	77
WECC29198	343	94	388	26773	61
WECC29199	2221	73	1613.5	290904	162
WECC29200	706	78	752	56621	57
WECC29201	338	85	365	50717	117
WECC29202	732	97	555.5	56616	94
WECC29203	174	81	739	81133	93
WECC29205	2360	73	1613.5	290904	162
WECC29207	190	125	398	19063	37
WECC29209	306	98	413.5	18779	42
WECC29211	1441	163	1019.5	112941	96
WECC29212	882	78	752	56621	57
WECC29213	1127	79	1736.5	278774	134
WECC29216	519	98	413.5	18779	42
WECC29219	7571	82	1566	185719	88
WECC29220	618	92	528	76866	117
WECC29221	175	95	286	12534	44
WECC29222	499	98	413.5	18779	42
WECC29226	256	97	555.5	56616	94
WECC29229	182	60	543	44551	71
WECC29231	1079	73	1613.5	290904	162
WECC29232	1904	27	2189	469279	175
WECC29233	1421	73	1613.5	290904	162
WECC29234	441	97	555.5	56616	94
WECC29236	810	83	431	47460	99
WECC29239	4586	19	2796	369033	121
WECC29241	251	174	648	37107	47
WECC29243	680	97	555.5	56616	94
WECC29244	577	97	555.5	56616	94
WECC29245	3175	47	1944	161951	79
WECC29246	2016	17	1067	192106	133
WECC29252	530	96	395	32380	77
